   MB       Rsize        avg              max                  min
  10.0  8.388608E7  564.2894911452701  736.8561138843706  305.4649671167236
  10.0  8.388608E7  581.9751936398019  748.4115608707104  352.12975443166863
  10.0  8.388608E7  576.5681373914045  749.7134092969075  319.84605783665916
  10.0  8.388608E7  597.0186897241518  759.3700578310865  397.2936112634705
  10.0  8.388608E7  585.2754268837838  757.4165785103589  330.28291907932527
  10.0  8.388608E7  579.5487973943536  752.2767665239011  318.6150959171476
  10.0  8.388608E7  574.3638127576595  744.2081715226561  329.24772451961184
  10.0  8.388608E7  576.9086317469853  746.2636966690594  332.61530965593795
  10.0  8.388608E7  580.3970536021943  755.4730064421126  310.70400195913294
  10.0  8.388608E7  578.6871075142733  748.7071315509933  324.4482004769574
  10.0  8.388608E7  580.0855912922653  748.1919815997809  338.482236100704
  10.0  8.388608E7  586.6335118066888  756.6461585180499  334.8499047836328
  10.0  8.388608E7  584.175041399291  756.2151675996455  332.1456749747735
  10.0  8.388608E7  584.3121929777147  755.3031050856622  330.1903191296037
  10.0  8.388608E7  576.8463119644728  753.767784718548  297.5918028563227
  10.0  8.388608E7  589.5679481491264  766.1994899233148  326.4012727526114
  10.0  8.388608E7  567.8020591880273  737.4249246766758  320.3088798687984
  10.0  8.388608E7  582.0563813650734  747.2263259118021  359.9266001327989
  10.0  8.388608E7  568.071429184954  743.5189436233431  296.86192310506505
